Day/Hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
23,0,0,0,0,0,0,0,0.004913953,0.012306063,0.018120201,0.014985438,0.038739741,0.03465184,0.019380461,0.014445327,0.004744506,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0.002456976,0.005718824,0.010622187,0.009531374,0.017558909,0.017675404,0.015419645,0.008895949,0.002139264,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0.025755891,0.10420969,0.174201747,0.291956579,0.274567117,0.293682817,0.198771512,0.126989674,0.068308181,0.009594917,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0.00433148,0.112576119,0.181329097,0.271866561,0.279375165,0.281090813,0.287741594,0.245475245,0.150532168,0.058692084,0.007752184,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0.004744506,0.246693143,0.50650781,0.642223987,0.728249934,0.809224252,0.742017474,0.496330421,0.361059042,0.172930898,0.035033095,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0.005761186,0.321037861,0.558803283,0.751622981,0.849489012,0.865025152,0.842647604,0.734625364,0.563653693,0.31541435,0.066306593,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0.005676463,0.328546465,0.593253905,0.768122849,0.864749801,0.898363781,0.861519725,0.747948107,0.549070691,0.302970612,0.066327773,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0.005941223,0.337537728,0.604352661,0.788287,0.893132115,0.917479481,0.865279322,0.750542759,0.55770188,0.311178184,0.064633307,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0.005337569,0.201588562,0.338575589,0.440646015,0.509240138,0.57274027,0.493534551,0.280148266,0.180767805,0.066846704,0.002584061,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0.009478422,0.040603654,0.079449298,0.121768599,0.130240932,0.123007678,0.023002383,0.036145089,0.017442415,0.003674874,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0.002086312,0.045740005,0.111411173,0.270796929,0.312459624,0.342472862,0.250357427,0.206989674,0.11133704,0.054445327,0.007169711,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0.027111464,0.134117024,0.306825523,0.480794281,0.606089489,0.644056129,0.429271909,0.198697379,0.120529521,0.063733122,0.01196717,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0.018416733,0.131543553,0.242732327,0.528705322,0.692517871,0.760455388,0.720211808,0.488821816,0.246502515,0.111146412,0.020047657,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0.004892772,0.015366693,0.029070691,0.041228488,0.02776807,0.030415674,0.013015621,0.010219751,0.007529786,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0.001366164,0.033603389,0.114958962,0.162827641,0.242340482,0.244659783,0.249308975,0.178501456,0.121175536,0.053290972,0.008461742,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0.009722002,0.044352661,0.175493778,0.269346042,0.385533492,0.303457771,0.191421763,0.179655811,0.125877681,0.083367752,0.01731533,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0.035287265,0.227535081,0.470606301,0.6675139,0.729743182,0.570135028,0.536372783,0.463637808,0.419539317,0.21733651,0.05962404,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0.013057983,0.070659253,0.084956315,0.092454329,0.088345248,0.146105375,0.246915541,0.179676992,0.081503839,0.009637278,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0.005274027,0.018575589,0.074725973,0.070193275,0.212930898,0.05758009,0.042658194,0.029007149,0.01758009,0.001715647,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0.015896214,0.123632513,0.256224517,0.442372253,0.598083135,0.674450622,0.670288589,0.362171035,0.288578237,0.145882976,0.026348954,0,0,0,0,0,0,0
43,0,0,0,0,0,0,9.53E-05,0.034704792,0.083516018,0.2040879,0.478400847,0.546370135,0.475255494,0.528196982,0.347122055,0.125814138,0.031983055,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0.014593593,0.075255494,0.162721737,0.321990998,0.306550172,0.246290707,0.273169182,0.557108817,0.296976436,0.065003971,0.01553614,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0.001059042,0.008482923,0.014879534,0.022960021,0.024919248,0.029790839,0.019030977,0.025745301,0.008842997,0.001493249,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0.033433942,0.328525285,0.649880858,0.848313476,0.964892772,1,0.954980143,0.830913423,0.634429441,0.371268202,0.098194334,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0.086671962,0.383457771,0.648959492,0.838644427,0.952247816,0.98166799,0.93858618,0.818215515,0.62573471,0.366036537,0.097866031,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0.088599418,0.377018798,0.636367487,0.820608949,0.927021446,0.950955785,0.901985703,0.750754567,0.575610273,0.293195658,0.073825788,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0.012962669,0.060450093,0.151538258,0.215356103,0.315043685,0.31975642,0.2532592,0.13962404,0.089012444,0.06930368,0.030203866,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0.08661901,0.366131851,0.616828171,0.802721737,0.911506487,0.912374901,0.859009796,0.6550278,0.491924808,0.255398464,0.069875563,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0.016616362,0.023065925,0.064590945,0.086788456,0.063002383,0.043420704,0.044998676,0.027143235,0.020460683,0.002774689,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0.035297855,0.160328303,0.33656341,0.48969023,0.699306328,0.661699762,0.614307652,0.254085253,0.14878475,0.066465449,0.014477098,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0.05351337,0.260270056,0.462546995,0.673910511,0.71923749,0.788774159,0.742525814,0.687826317,0.536531639,0.309854382,0.08510458,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0.078538523,0.3258565,0.583002383,0.761885094,0.855334922,0.900439502,0.755223723,0.311686524,0.265268732,0.212676728,0.048853588,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0.065639396,0.247222663,0.475954461,0.625957109,0.700577178,0.706539582,0.544569764,0.395732062,0.186433678,0.13069632,0.030945195,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0.006724914,0.055663225,0.179814668,0.396844056,0.53249669,0.571321154,0.480021181,0.283463066,0.184432089,0.083420704,0.022695261,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0.006131851,0.060291236,0.17630924,0.241048451,0.433031506,0.355223723,0.269335451,0.203981996,0.119586974,0.076018004,0.026656076,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0.000349484,0.038940958,0.029377813,0.079692878,0.105755891,0.085972994,0.073010326,0.070924014,0.077680699,0.03540376,0.013343924,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0.001546201,0.010675139,0.068255229,0.130399788,0.144040244,0.151972465,0.32305004,0.051321154,0.044776277,0.037733651,0.014413556,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0.035954461,0.21402171,0.365242256,0.505184008,0.683505428,0.695620863,0.683367752,0.466942017,0.332920307,0.222091607,0.059740535,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0.022695261,0.125591739,0.228128144,0.433751655,0.289785544,0.346973789,0.31846439,0.298660312,0.175313741,0.035001324,0.00383373,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0.000868414,0.010971671,0.039555203,0.044723325,0.030955785,0.068202277,0.060672491,0.037257082,0.028202277,0.018533227,0.003484247,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0.003929044,0.035848557,0.100810167,0.161969817,0.160571882,0.075011914,0.081482658,0.043039449,0.035255494,0.023383638,0.006650781,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0.047678051,0.166650781,0.439671697,0.50827641,0.650209161,0.666327773,0.3966852,0.234980143,0.285877681,0.151898332,0.038241991,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0.00279587,0.02853058,0.103997882,0.095462007,0.102494043,0.181604448,0.186899656,0.071633572,0.094593593,0.04434207,0.009838496,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0.0466296,0.151411173,0.232777337,0.340397141,0.371840085,0.341445592,0.432300768,0.230987556,0.120328303,0.072396082,0.016245698,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0.001355573,0.024686259,0.114969553,0.099486365,0.170929309,0.338321419,0.406640191,0.216722266,0.122022769,0.056743447,0.007148531,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0.001938046,0.010389198,0.01629865,0.033179772,0.049107757,0.155371988,0.246025947,0.181784485,0.111273497,0.076822875,0.026317183,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0.135451416,0.413460418,0.623733122,0.806513106,0.931670638,0.960826052,0.893566322,0.77146942,0.518676198,0.33886153,0.111739476,0.001620334,0,0,0,0,0,0
70,0,0,0,0,0,0,0.081588562,0.107958697,0.245517607,0.459465184,0.482118083,0.423235372,0.599661107,0.268911835,0.294985438,0.18370135,0.059030977,0.000148266,0,0,0,0,0,0
71,0,0,0,0,0,0,0.029610802,0.087180302,0.169097167,0.155806195,0.302388139,0.152004236,0.216108022,0.10954726,0.13349219,0.125051628,0.038496161,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0.053439237,0.138501456,0.346465449,0.541604448,0.505851205,0.449266614,0.432173683,0.239968229,0.09324861,0.092814403,0.029504898,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0.109314271,0.308848292,0.597299444,0.779518136,0.835329627,0.911220545,0.901435001,0.781318507,0.615260789,0.373026211,0.114990733,0.002308711,0,0,0,0,0,0
74,0,0,0,0,0,0,0.172104845,0.452380196,0.678866826,0.824612126,0.913741064,0.891310564,0.852676728,0.710277998,0.483526608,0.218713264,0.059052158,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0.003950225,0.061297326,0.097272968,0.107852793,0.107333863,0.197129997,0.220979613,0.085157532,0.071548848,0.030140323,0.011808313,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0.001344983,0.02038655,0.075393169,0.063913159,0.11950225,0.146518401,0.109346042,0.166777866,0.256436325,0.204808049,0.083007678,0.002859412,0,0,0,0,0,0
77,0,0,0,0,0,0,0.126047127,0.353476304,0.539232195,0.802096902,0.87542494,0.883960815,0.819782896,0.73886153,0.515965052,0.305438178,0.091098756,0.001959227,0,0,0,0,0,0
78,0,0,0,0,0,0,0.163102992,0.444130262,0.661689171,0.822303415,0.899295737,0.895694996,0.863298914,0.760137675,0.58522637,0.356833466,0.110542759,0.003177125,0,0,0,0,0,0
79,0,0,0,0,0,0,0.166015356,0.434408261,0.65782367,0.814699497,0.904103786,0.924808049,0.871485306,0.765274027,0.587821022,0.35362457,0.108265819,0.00330421,0,0,0,0,0,0
80,0,0,0,0,0,0,0.02750331,0.192088959,0.251416468,0.492401377,0.658543818,0.602054541,0.623373047,0.477670109,0.377717765,0.261731533,0.09018798,0.002901774,0,0,0,0,0,0
81,0,0,0,0,0,0,0.040180037,0.108975377,0.112459624,0.174943077,0.128186391,0.158453799,0.167053217,0.17349219,0.141763304,0.109420175,0.056362192,0.001567382,0,0,0,0,0,0
82,0,0,0,0,0,0,0.009372518,0.047286206,0.07617686,0.069250728,0.148001059,0.147810432,0.219211014,0.157024093,0.182642309,0.119586974,0.049573736,0.00102727,0,0,0,0,0,0
83,0,0,0,0,0,0,0.024654488,0.075710882,0.123844321,0.173481599,0.194821287,0.136108022,0.121376754,0.13503839,0.144167329,0.133471009,0.062811755,0.003621922,0,0,0,0,0,0
84,0,0,0,0,0,0,0.071125232,0.239894096,0.433169182,0.633275086,0.69375695,0.733809902,0.773428647,0.324511517,0.193984644,0.127709823,0.064146148,0.003801959,0,0,0,0,0,0
85,0,0,0,0,0,0,0.030521578,0.017050569,0.068551761,0.17453005,0.464834525,0.53708234,0.408790045,0.444818639,0.385681758,0.177717765,0.052581414,0.001556791,0,0,0,0,0,0
86,0,0,0,0,0,0,0.003261848,0.020873709,0.034503574,0.068509399,0.050410379,0.077278263,0.072417262,0.018226105,0.01300503,0.006566058,0.002075721,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0.009467832,0.046142441,0.107026741,0.163611332,0.156589886,0.262229282,0.286460154,0.138575589,0.081906275,0.059073339,0.014890124,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0.002488748,0.023023564,0.059073339,0.067058512,0.05707175,0.065236961,0.066137146,0.029377813,0.031220545,0.015673815,0.004522107,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0.020090019,0.072967964,0.111803018,0.182578766,0.207466243,0.180905481,0.260799576,0.14676198,0.071633572,0.0433148,0.019168652,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0.011681228,0.04102727,0.106814932,0.223404819,0.390966375,0.347164416,0.289753773,0.235446121,0.233613979,0.146772571,0.055165475,0.002414615,0,0,0,0,0,0
91,0,0,0,0,0,0.004797458,0.194185862,0.477394758,0.703764893,0.759639926,0.871824199,0.849330156,0.761853323,0.420068838,0.337537728,0.181456182,0.056722266,0.004151443,0,0,0,0,0,0
92,0,0,0,0,0,0,0.038559703,0.065904157,0.132401377,0.198400847,0.139782896,0.172666137,0.169266614,0.321758009,0.113465714,0.052507281,0.028636484,0.000582473,0,0,0,0,0,0
93,0,0,0,0,0,0,0.016129203,0.060280646,0.148435266,0.264559174,0.386825523,0.390871062,0.337304739,0.091638867,0.110415674,0.063531904,0.017887212,0,0.00E+00,0,0,0,0,0
94,0,0,0,0,0,0.002499338,0.07822081,0.245803548,0.422621128,0.57018798,0.763420704,0.851088165,0.846184803,0.464495631,0.285507016,0.097114112,0.047032036,0.002223987,0.00E+00,0,0,0,0,0
95,0,0,0,0,0,0.009266614,0.156833466,0.404246757,0.612697908,0.729700821,0.862261054,0.68866296,0.369478422,0.256870532,0.192004236,0.075138999,0.01986762,0.00050834,0.00E+00,0,0,0,0,0
96,0,0,0,0,0,0.010664549,0.135578501,0.310161504,0.476049775,0.666942017,0.816859942,0.864326185,0.541985703,0.270172094,0.277415939,0.188519989,0.076801694,0.003367752,0.00E+00,0,0,0,0,0
97,0,0,0,0,0,0.015377284,0.206788456,0.463637808,0.675986232,0.815980937,0.823775483,0.797924279,0.758570294,0.496224517,0.28867355,0.232247816,0.099200424,0.007561557,0.00E+00,0,0,0,0,0
98,0,0,0,0,0,0.017283558,0.225882976,0.484458565,0.690802224,0.798559703,0.827429177,0.840804872,0.712343129,0.695165475,0.474736563,0.281705057,0.105957109,0.007519195,0.00E+00,0,0,0,0,0
99,0,0,0,0,0,0.017474186,0.221615038,0.474927191,0.683685465,0.827196187,0.904654488,0.905914747,0.819793487,0.711061689,0.539835849,0.320921366,0.103786074,0.007826317,0.00E+00,0,0,0,0,0
100,0,0,0,0,0,0.015176066,0.169266614,0.363844321,0.408959492,0.470235637,0.411893037,0.466719619,0.367000265,0.117119407,0.076664019,0.152787927,0.02930368,0,0.00E+00,0,0,0,0,0
101,0,0,0,0,0,0,0.000487159,0.011713,0.010865766,0.018363781,0.03540376,0.087032036,0.090728091,0.119650516,0.089107757,0.024813344,0.010283294,0,0.00E+00,0,0,0,0,0
102,0,0,0,0,0,0.022790575,0.234768335,0.502864707,0.755721472,0.907376225,0.984739211,0.996558115,0.940788986,0.778575589,0.606386021,0.373026211,0.118591475,0.01018798,0.00E+00,0,0,0,0,0
103,0,0,0,0,0,0.024093196,0.256595181,0.527317977,0.729086577,0.857516548,0.921228488,0.923876092,0.890251522,0.77858618,0.592703204,0.353592799,0.115371988,0.009584326,0.00E+00,0,0,0,0,0
104,0,0,0,0,0,0.013587503,0.132030712,0.411893037,0.415642044,0.600232989,0.752226635,0.881397935,0.84434207,0.746677257,0.602414615,0.317341806,0.083494837,0.007010855,0.00E+00,0,0,0,0,0
105,0,0,0,0,0,0.023891978,0.243494837,0.505851205,0.721577972,0.8675139,0.942377548,0.948901244,0.889298385,0.766481334,0.58446386,0.351157003,0.110299179,0.009923219,0.00E+00,0,0,0,0,0
106,0,0,0,0,0,0.023425999,0.232713794,0.484426794,0.689859677,0.842160445,0.919703468,0.917066455,0.865766481,0.72586709,0.511644162,0.280995499,0.088429971,0.006767276,0.00E+00,0,0,0,0,0
107,0,0,0,0,0,0.013661636,0.148657665,0.218660312,0.377929574,0.554789515,0.697400053,0.777993116,0.662017474,0.489361927,0.25553614,0.155965052,0.05044215,0.004109081,0.00E+00,0,0,0,0,0
108,0,0,0,0,0,0.009743182,0.093608684,0.171024623,0.286258936,0.457442415,0.506465449,0.575673815,0.537654223,0.41453005,0.271135822,0.138787397,0.039544612,0.00330421,0.00E+00,0,0,0,0,0
109,0,0,0,0,0,0.000116495,0.022028065,0.139518136,0.313698703,0.453862854,0.595350808,0.724056129,0.790743977,0.685581149,0.588943606,0.349790839,0.108922425,0.01121525,0.00E+00,0,0,0,0,0
110,0,0,0,0,0,0.01759068,0.088133439,0.075509664,0.303574265,0.258416733,0.362584061,0.225109876,0.228689436,0.045432883,0.046555467,0.015843262,0.013163887,0,0,0,0,0,0,0
111,0,0,0,0,0,0.000815462,0.023298914,0.048567646,0.098141382,0.14802224,0.148382314,0.117405348,0.077850146,0.044299709,0.103362457,0.07209955,0.020736034,0,0.00E+00,0,0,0,0,0
112,0,0,0,0,0,0.015504369,0.078061954,0.241768599,0.239851734,0.356092137,0.322753508,0.337495367,0.368239343,0.253831083,0.217887212,0.085729415,0.050082076,0.006767276,0.00E+00,0,0,0,0,0
113,0,0,0,0,0,0.000148266,0.017050569,0.062261054,0.070023828,0.130918719,0.142727032,0.111824199,0.161630924,0.20049775,0.154842468,0.123251258,0.047783956,0.004818639,0.00E+00,0,0,0,0,0
114,0,0,0,0,0,0.034058777,0.192713794,0.351760657,0.624866296,0.758390257,0.873031506,0.871262907,0.784855706,0.6499444,0.485634101,0.30827641,0.121440297,0.019655811,0.00E+00,0,0,0,0,0
115,0,0,0,0,0,0.03542494,0.184305004,0.382589357,0.574053482,0.729266614,0.859253376,0.925941223,0.83033095,0.747577442,0.491861266,0.257357691,0.066412497,0.004447975,0.00E+00,0,0,0,0,0
116,0,0,0,0,0,0.03719354,0.256404554,0.488228753,0.704241461,0.843918454,0.923537199,0.928175801,0.806746095,0.741996293,0.558665608,0.328387609,0.122213397,0.020503045,0.00E+00,0,0,0,0,0
117,0,0,0,0,0,0.045199894,0.27693937,0.523844321,0.720804872,0.853968758,0.918231401,0.918517342,0.857431824,0.742843527,0.568684141,0.342303415,0.111305269,0.015864443,0,0,0,0,0,0
118,0,0,0,0,0,0.041694467,0.25275086,0.497813079,0.69197776,0.819592269,0.881800371,0.886195393,0.83236431,0.721154355,0.55362457,0.332824993,0.108763569,0.016023299,0.00E+00,0,0,0,0,0
119,0,0,0,0,0,0.043759598,0.259009796,0.493905216,0.685305798,0.818183744,0.882838231,0.873232724,0.637913688,0.536499868,0.484458565,0.230765158,0.095334922,0.016531639,0,0,0,0,0,0
120,0,0,0,0,0,0.032946783,0.193306857,0.372507281,0.452602595,0.501170241,0.488610008,0.584633307,0.597405348,0.583616627,0.332115436,0.228339952,0.068594122,0.009753773,0,0,0,0,0,0
121,0,0,0,0,0,0.022462272,0.114037596,0.273899921,0.434164681,0.508763569,0.375197246,0.328451152,0.420015886,0.497717765,0.387863384,0.250664549,0.106094784,0.013132115,0.00E+00,0,0,0,0,0
122,0,0,0,0,0,0.039692878,0.199046863,0.418628541,0.521927456,0.730770453,0.816192746,0.798517342,0.722647604,0.622398729,0.468985968,0.258130792,0.07924808,0.007953402,0,0,0,0,0,0
123,0,0,0,0,0,0.043230077,0.242160445,0.4708287,0.660534816,0.790150913,0.811617686,0.851649457,0.742028065,0.624336775,0.51924808,0.30597829,0.103658989,0.015642044,0,0,0,0,0,0
124,0,0,0,0,0,0.043367752,0.194154091,0.399205719,0.574710087,0.73833201,0.775493778,0.688747683,0.653343924,0.562965316,0.441747419,0.251575324,0.087921631,0.01274027,0.00E+00,0,0,0,0,0
125,0,0,0,0,0,0.002308711,0.013396876,0.056785809,0.161726238,0.280857824,0.293163887,0.32814403,0.273984644,0.397310034,0.304379137,0.170929309,0.083219486,0.010982261,0,0,0,0,0,0
126,0,0,0,0,0,0.001048451,0.01451946,0.058819169,0.21426529,0.405634101,0.4099444,0.280646015,0.245009267,0.24383373,0.205284617,0.133809902,0.07158062,0.008133439,0.00E+00,0,0,0,0,0
127,0,0,0,0,0,2.15E-02,0.126078899,0.308848292,0.480561292,0.485761186,0.539327509,0.492803813,0.496108022,0.472152502,0.427969288,0.227831612,0.088271115,0.012623775,0,0,0,0,0,0
128,0,0,0,0,0,4.34E-02,0.226666667,0.436229812,0.528504104,0.659507546,0.678337305,0.585692348,0.347556262,0.268001059,0.217993116,0.170315065,0.058226105,0.008196982,0,0,0,0,0,0
129,0,0,0,0,0,9.31E-03,0.048578237,0.136955255,0.315763834,0.520487159,0.523198306,0.43744771,0.431231136,0.385554673,0.259984114,0.126746095,0.073899921,0.005972994,0,0,0,0,0,0
130,0,0,0,0,0,5.03E-02,0.252623775,0.466274821,0.696256288,0.71897273,0.81860736,0.802107493,0.72434207,0.522944136,0.4392269,0.276960551,0.103150649,0.018268467,0.00E+00,0,0,0,0,0
131,0,0,0,0,0,4.74E-02,0.232014827,0.43287265,0.623584856,0.748467037,0.765814138,0.853100344,0.808832407,0.534710087,0.311506487,0.156536934,0.095927985,0.018533227,0,0,0,0,0,0
132,0,0,0,0,0,5.66E-02,0.281694467,0.517013503,0.66752449,0.815229018,0.879661107,0.859052158,0.863277734,0.744929838,0.573068573,0.346783161,0.117045274,0.02240932,0.00E+00,0,0,0,0,0
133,0,0,0,0,0,5.33E-02,0.256478687,0.486386021,0.619412232,0.716844056,0.847805136,0.806979084,0.679322213,0.534212338,0.460407731,0.18369076,0.07693937,0.008991263,0.00E+00,0,0,0,0,0
134,0,0,0,0,0,2.42E-02,0.149091872,0.300926661,0.319841144,0.38445327,0.465671168,0.211713,0.33299444,0.364469155,0.28611067,0.1225417,0.041503839,0.006237755,0.00E+00,0,0,0,0,0
135,0,0,0,0,0,1.60E-03,0.007180302,0.023997882,0.050420969,0.139984114,0.233020916,0.322001589,0.256203336,0.243367752,0.310299179,0.149674345,0.045824729,0.008218163,0,0,0,0,0,0
136,0,0,0,0,0,3.32E-02,0.139528727,0.352544347,0.48687318,0.548604713,0.510532168,0.567561557,0.5233148,0.42038655,0.328429971,0.203261848,0.072798517,0.004691554,0,0,0,0,0,0
137,0,0,0,0,0,4.52E-02,0.184823934,0.341233783,0.531797723,0.563441885,0.554683611,0.641916865,0.666963198,0.40406672,0.355785015,0.187789251,0.067958697,0.009827906,0,0,0,0,0,0
138,0,0,0,0,0,5.64E-02,0.2675139,0.494741859,0.666624305,0.714567117,0.612041303,0.663807254,0.647222663,0.625078104,0.409467832,0.285432883,0.105427588,0.022133969,0.00E+00,0,0,0,0,0
139,0,0,0,0,0,5.88E-02,0.269271909,0.491988351,0.669409584,0.809997352,0.849308975,0.85324861,0.816754038,0.706105375,0.538819169,0.327614509,0.108922425,0.021932751,0,0,0,0,0,0
140,0,0,0,0,0,5.66E-02,0.25121525,0.400656606,0.487656871,0.555276675,0.536785809,0.513730474,0.490389198,0.236219222,0.204024358,0.102896479,0.030045009,0.003537199,0.00E+00,0,0,0,0,0
141,0,0,0,0,0,2.92E-02,0.080328303,0.105893566,0.184114376,0.233730474,0.215567911,0.159915277,0.089976172,0.080635425,0.048302886,0.055101933,0.039512841,0.005782367,0.00E+00,0,0,0,0,0
142,0,0,0,0,0,4.73E-02,0.229515488,0.411755361,0.437415939,0.360667196,0.479862325,0.322870003,0.356473392,0.159417527,0.107143235,0.149970876,0.070765158,0.01733651,0,0,0,0,0,0
