Day/Hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
46,0.654385854,0.626243069,0.599660069,0.590058964,0.593782679,0.612857469,0.673687656,0.764783549,0.794523467,0.798986798,0.789420843,0.801839083,0.788502547,0.780776847,0.780260579,0.779838046,0.769319377,0.780688971,0.805857179,0.837724411,0.800583199,0.75653792,0.705119906,0.699903044
47,0.643984352,0.614746055,0.598756419,0.585797746,0.586995047,0.616150595,0.672896046,0.7604967,0.799751313,0.80526036,0.805785414,0.803721078,0.79265685,0.78787131,0.776304728,0.767118101,0.767712724,0.763949466,0.778055643,0.81839405,0.796380564,0.74692583,0.708081302,0.696528634
48,0.652990835,0.617804114,0.589093069,0.589221952,0.586531505,0.605430545,0.665574572,0.765974991,0.808051132,0.811878832,0.812244246,0.822208569,0.801025504,0.799787195,0.800522418,0.783479743,0.774702469,0.786961801,0.801386525,0.833261813,0.800215587,0.756301389,0.730895918,0.713790997
49,0.665742268,0.629494454,0.61002935,0.612054143,0.609633912,0.623971493,0.684641308,0.780815658,0.829579839,0.832567598,0.836278131,0.823937515,0.811402841,0.792596802,0.7763948,0.769328897,0.75373177,0.77367799,0.790324494,0.81312959,0.784504955,0.738690454,0.714931179,0.700588471
50,0.670623739,0.626976095,0.599466744,0.576156365,0.577612165,0.584685392,0.60836924,0.630826496,0.67456055,0.707305071,0.729668593,0.731236434,0.728887968,0.699837138,0.679641938,0.681945002,0.673922722,0.675781284,0.706290844,0.753354638,0.740712317,0.697310724,0.680125984,0.672740068
51,0.627293178,0.6035837,0.583816159,0.567434013,0.557442595,0.562777356,0.576562056,0.598345602,0.631033003,0.652188973,0.675245245,0.675944586,0.682883803,0.668880879,0.642743114,0.629089495,0.63132885,0.64694941,0.686262606,0.747442098,0.728733454,0.70480209,0.681757535,0.663462637
52,0.628113347,0.591244548,0.569756117,0.567951012,0.564589051,0.590889386,0.66411804,0.765263201,0.809501806,0.823216938,0.834149353,0.844930915,0.843696268,0.818481193,0.804392592,0.792026345,0.784091941,0.791272082,0.816461527,0.858304798,0.830764691,0.779906149,0.752319175,0.73309939
53,0.680448925,0.64217046,0.619386601,0.601289423,0.595639044,0.612801083,0.676733999,0.793432349,0.841249674,0.845313173,0.851255005,0.853500218,0.821881234,0.779302739,0.772125527,0.786433817,0.772200953,0.799780605,0.833135858,0.869256985,0.825600554,0.782997894,0.74796642,0.731806891
54,0.685208103,0.651317543,0.620604406,0.613141599,0.602194538,0.62224987,0.688695287,0.790509764,0.840128532,0.851282832,0.860826818,0.871316928,0.863969824,0.845546775,0.846137736,0.840532758,0.832588102,0.834519893,0.85171928,0.880807457,0.842441116,0.79047974,0.745561567,0.742286016
55,0.685820301,0.65101657,0.634903176,0.616485253,0.612911659,0.647191067,0.710632614,0.802818892,0.847857162,0.84621243,0.85574177,0.865838638,0.858648976,0.849786024,0.834146424,0.839703802,0.836631829,0.836361613,0.861985307,0.885819276,0.842533385,0.786988895,0.745462707,0.752762945
56,0.699699467,0.659869271,0.627828485,0.631999631,0.618225183,0.6392779,0.701303922,0.798920892,0.855239416,0.853359618,0.857470716,0.852245799,0.851107082,0.827379296,0.838321963,0.808672117,0.801149262,0.821662278,0.837387556,0.849490909,0.806562378,0.777564273,0.735668277,0.74579883
57,0.695359893,0.657855463,0.626421016,0.610829748,0.611450733,0.635695518,0.648437431,0.664728773,0.71143887,0.735102946,0.767871632,0.769623279,0.792572636,0.756535723,0.738436348,0.728808148,0.720579362,0.730406013,0.747533634,0.787907924,0.752778323,0.715111323,0.682704391,0.700740788
58,0.653134364,0.628431163,0.626421016,0.567005621,0.580829865,0.572636961,0.579106777,0.615862803,0.644057582,0.68786633,0.707599453,0.704968321,0.698955456,0.680538265,0.664786624,0.659071803,0.666073265,0.693335101,0.750500889,0.7554014,0.721513769,0.692740478,0.678140003,0.689262814
59,0.661727833,0.633064386,0.596703799,0.608515699,0.610844393,0.638229255,0.687194817,0.771197711,0.818291529,0.860920552,0.869502304,0.880535043,0.87982545,0.865473223,0.850247369,0.846663523,0.865313583,0.863088874,0.905177464,0.868363587,0.81245295,0.773697762,0.758830732,0.755699443
60,0.701747693,0.693074404,0.660010604,0.662471111,0.660489524,0.690398602,0.762871529,0.80147733,0.856783092,0.876702949,0.870226542,0.880037816,0.88808719,0.844921396,0.866365157,0.866729839,0.844479822,0.85806607,0.895043982,0.857999432,0.829483176,0.789499199,0.764358086,0.767467406
61,0.722726447,0.682732218,0.663168255,0.655885592,0.654334594,0.668935801,0.742248669,0.805179807,0.82872452,0.857290571,0.870359088,0.852779641,0.852461826,0.824874851,0.800952275,0.807117457,0.815727768,0.830122469,0.874647401,0.836491229,0.799353677,0.738471498,0.751746521,0.752100219
62,0.703038727,0.656600311,0.621970134,0.607814161,0.584426892,0.591860407,0.61253526,0.622684121,0.643901603,0.659908815,0.688183413,0.690720811,0.728891629,0.715276822,0.698499969,0.689773956,0.69723603,0.696737338,0.746014857,0.734910353,0.705046676,0.684122111,0.681943537,0.706223473
63,0.672948039,0.62525374,0.596019836,0.58726746,0.59220605,0.612925573,0.65623929,0.697189896,0.721425161,0.743343449,0.757571919,0.744116751,0.750946124,0.737395758,0.712409891,0.720929398,0.726942995,0.756805207,0.818237339,0.811060859,0.777920901,0.74718433,0.732074178,0.747417932
64,0.707945828,0.663222445,0.640905057,0.616010727,0.622505441,0.635215133,0.654647283,0.677824384,0.692539097,0.719417944,0.748473167,0.733077421,0.735139561,0.722718392,0.710400477,0.71105588,0.715850208,0.742470554,0.810216525,0.791966297,0.762407987,0.719721113,0.701987153,0.720071882
65,0.674396517,0.64647049,0.621560782,0.616626586,0.607634749,0.603915429,0.610588823,0.63451799,0.639693843,0.672114689,0.69861201,0.703760768,0.709658663,0.691469216,0.669351744,0.663458975,0.679712238,0.704666616,0.772271253,0.766724127,0.744913487,0.716307891,0.687986426,0.692436576
66,0.662659311,0.637212831,0.60697422,0.600897646,0.604693125,0.623247255,0.710042385,0.81024069,0.832405029,0.836974543,0.837514243,0.830727344,0.828365696,0.817989824,0.799249692,0.801738759,0.811124569,0.833145378,0.904743214,0.870403758,0.832755065,0.787200528,0.765645458,0.768399616
67,0.698842683,0.661225479,0.623097134,0.620143793,0.618612567,0.642803895,0.712751872,0.803190165,0.828863656,0.831860202,0.815554215,0.826515189,0.822051126,0.813517705,0.800578805,0.803575352,0.809709777,0.828117448,0.881364732,0.84617728,0.819173943,0.774038278,0.739490851,0.739843084
68,0.698387928,0.650676786,0.620444766,0.629347263,0.615025791,0.649152882,0.706361144,0.794454631,0.808945262,0.821630057,0.830500332,0.847906225,0.834908742,0.834598981,0.83664501,0.834604107,0.818704543,0.837736128,0.884135,0.857206357,0.818649621,0.776333287,0.739216973,0.746422012
69,0.700332901,0.662833596,0.624874412,0.634418398,0.64018155,0.658291178,0.735978037,0.809777148,0.825238801,0.839965231,0.823430767,0.826517386,0.805363613,0.804563948,0.806828933,0.790158996,0.815825163,0.844133447,0.905892915,0.876727115,0.837886248,0.805997047,0.773390931,0.77662767
70,0.714741515,0.682631161,0.662692264,0.634151843,0.646166588,0.679149836,0.729629782,0.831223839,0.828525336,0.851514237,0.845885827,0.854529091,0.848716875,0.83164564,0.830133453,0.814208259,0.802033873,0.81840357,0.856471867,0.825333267,0.790856139,0.738042373,0.731361657,0.72530046
71,0.690627078,0.651209896,0.60990779,0.598243813,0.597492479,0.595941481,0.604205417,0.639554707,0.667326219,0.708856069,0.753222093,0.768956891,0.758381836,0.755011087,0.749223036,0.752508106,0.74745894,0.753265298,0.788144455,0.754772359,0.728427355,0.686909954,0.666903686,0.678594025
72,0.634223607,0.602384202,0.576541552,0.563275316,0.553112542,0.563491343,0.57370611,0.585444781,0.61072503,0.644557738,0.670700629,0.691833898,0.715009534,0.712822905,0.686438357,0.70568963,0.66243889,0.731984839,0.777701945,0.772009092,0.747772362,0.698949598,0.683516504,0.685427059
73,0.636409505,0.613938335,0.589232205,0.57151948,0.584142762,0.621156556,0.694811405,0.790102609,0.82906943,0.845715934,0.858577944,0.865391206,0.853570518,0.844725141,0.828151866,0.82781794,0.825093807,0.844222055,0.881547073,0.8568241,0.809900906,0.763560618,0.757324403,0.751028141
74,0.685072629,0.645616635,0.619316301,0.597995565,0.604548131,0.639375295,0.70989373,0.784058255,0.811717727,0.826583293,0.817279499,0.813117141,0.799968804,0.79357954,0.800971315,0.803786252,0.813902892,0.841345605,0.896485136,0.863567062,0.821920045,0.788501082,0.75128664,0.769260793
75,0.712874166,0.676790385,0.643711939,0.634091795,0.630588501,0.662358338,0.736560943,0.816575765,0.83950535,0.848229167,0.849778701,0.844599186,0.830312865,0.817693245,0.807262451,0.811909588,0.81944123,0.847830799,0.901808912,0.876430536,0.836848588,0.79858184,0.768776015,0.768759172
76,0.717995829,0.684498511,0.660064793,0.644630968,0.646151942,0.663567355,0.734187579,0.816086592,0.835331275,0.847511519,0.840088988,0.837327508,0.824806748,0.813440815,0.806806232,0.808565934,0.822770238,0.862615812,0.910080904,0.881785801,0.841909471,0.799760833,0.780160255,0.77793042
77,0.726630306,0.697422033,0.672846251,0.648623434,0.653578867,0.69153439,0.749022388,0.829358686,0.854094109,0.874663511,0.86907318,0.876588712,0.860920552,0.86039623,0.837699513,0.830742722,0.84589974,0.884081542,0.900900868,0.857894714,0.833490288,0.786461644,0.784823503,0.782970799
78,0.743598287,0.708994473,0.670530737,0.657011128,0.643979226,0.639701898,0.664116575,0.678046269,0.693245028,0.730351823,0.753586043,0.75039251,0.74749409,0.73487447,0.703784934,0.694909532,0.717623824,0.746824774,0.794779038,0.78525995,0.738192494,0.705905657,0.687926378,0.710303814
79,0.670264915,0.642344746,0.599052998,0.586588624,0.580383165,0.58569669,0.614719693,0.634267545,0.64461559,0.685971153,0.698887353,0.711064667,0.713264478,0.694140624,0.676928057,0.677163855,0.68212954,0.711015604,0.77970843,0.769833447,0.741320121,0.713921346,0.703261344,0.706851048
80,0.672052444,0.655153298,0.632466834,0.609332207,0.61023659,0.63848629,0.716407483,0.817534337,0.844406593,0.853447493,0.868488809,0.86528063,0.857072348,0.871204155,0.859033431,0.858082913,0.850213683,0.865316512,0.899333759,0.864448744,0.8269304,0.782301482,0.75637828,0.760843808
81,0.717624556,0.681434593,0.658401022,0.651561397,0.64640019,0.670108936,0.729863383,0.823374381,0.858301137,0.875904017,0.878655977,0.884789671,0.87776624,0.873540172,0.864098707,0.874146511,0.874612983,0.911877221,0.922946575,0.900347986,0.864871277,0.815253974,0.784429528,0.799268731
82,0.753102729,0.711679794,0.689593811,0.67868483,0.656564429,0.680564628,0.757413011,0.844659234,0.870738416,0.88686133,0.866348314,0.865079981,0.856442575,0.863338586,0.869707346,0.876910921,0.877391306,0.898776483,0.923581474,0.894922421,0.854354805,0.805205438,0.785315604,0.794275219
83,0.751176064,0.723154107,0.69311468,0.68038961,0.68007692,0.700781065,0.771217482,0.862404912,0.889646976,0.883351445,0.872205933,0.865612359,0.845157926,0.854155621,0.851525222,0.86042845,0.869656086,0.917890086,0.935949185,0.910004013,0.87593697,0.832732364,0.800860738,0.814449915
84,0.765126994,0.742477877,0.716275671,0.69963356,0.704997613,0.718014868,0.767970491,0.856616129,0.887414212,0.888633481,0.874245371,0.870706195,0.857743129,0.845131564,0.826864493,0.827292885,0.836103113,0.876702217,0.8917201,0.857901304,0.817785514,0.782978854,0.778503806,0.783579335
85,0.747970081,0.70585879,0.683037584,0.65598079,0.648519448,0.648524574,0.663757019,0.694248271,0.730471187,0.779964,0.800910534,0.823364129,0.829732156,0.816588946,0.787298656,0.78994663,0.790574206,0.820540404,0.837885516,0.80876878,0.773052611,0.740031284,0.723376724,0.74157203
86,0.713405811,0.673160405,0.644490367,0.626334606,0.617019828,0.615164195,0.621309605,0.642600317,0.662611711,0.708714004,0.738458316,0.7688097,0.787760001,0.771387375,0.751711371,0.745817137,0.747294906,0.792428374,0.808752669,0.798791276,0.771936595,0.749668271,0.727610847,0.735844027
87,0.712033492,0.670613487,0.653663813,0.633467148,0.634932468,0.6644981,0.733675705,0.83170642,0.871065751,0.890502295,0.893783704,0.905198701,0.891939056,0.897892605,0.890489846,0.89188633,0.89264279,0.926353938,0.936581154,0.911035083,0.86517225,0.82582903,0.791176884,0.804542712
88,0.762340616,0.721548186,0.696432704,0.689265744,0.682273069,0.704085907,0.774856983,0.846472394,0.892456787,0.888623229,0.892695515,0.904865507,0.897698547,0.890148597,0.882146822,0.877851186,0.875350403,0.927574672,0.92621407,0.900781504,0.853525116,0.806941706,0.782496273,0.790139956
89,0.736200654,0.695962571,0.668161767,0.656882244,0.656757754,0.674376745,0.752555706,0.824081044,0.871495608,0.875131447,0.882958936,0.883216703,0.872720003,0.882507843,0.87283717,0.886923575,0.879665078,0.909864877,0.909186773,0.880053194,0.836294974,0.784630177,0.757384451,0.769908873
90,0.721189362,0.689059237,0.652476764,0.6415319,0.634589022,0.654583574,0.717180786,0.804488522,0.843132402,0.854615502,0.865889166,0.868961139,0.862462763,0.858652638,0.846498024,0.832947659,0.84003846,0.872958731,0.89473056,0.861991166,0.827701505,0.791709994,0.764433512,0.772012021
91,0.717523499,0.690505517,0.648050048,0.637361487,0.635185842,0.652548529,0.722365426,0.79962902,0.842513613,0.843541754,0.841496457,0.837754436,0.82661112,0.825495836,0.796210672,0.80966584,0.815087743,0.842487983,0.851733193,0.823456398,0.787149268,0.741672354,0.737119683,0.747594415
92,0.704433014,0.675803253,0.629016266,0.607981857,0.609234079,0.617774823,0.640207913,0.651950977,0.69618885,0.712774574,0.729579986,0.759541057,0.750029292,0.756595039,0.74885396,0.751817553,0.750348572,0.777612605,0.778093722,0.75112041,0.723994048,0.693781068,0.683682735,0.695430193
93,0.667252258,0.630799401,0.60342406,0.586343305,0.578091818,0.578008336,0.58902643,0.603276136,0.630761322,0.661869165,0.689902839,0.71862194,0.736440114,0.718887763,0.689497881,0.693825005,0.699897186,0.739651955,0.760134215,0.7581724,0.726141134,0.696549138,0.681726046,0.692328197
94,0.644742276,0.61874145,0.59215186,0.569023823,0.583023085,0.605172045,0.682500813,0.787450973,0.822136072,0.832537574,0.846560269,0.835225092,0.838917318,0.833853506,0.837942635,0.832445305,0.818744087,0.85384879,0.87614128,0.842810925,0.796776735,0.765730405,0.736013187,0.752401924
95,0.732241141,0.697723005,0.664700214,0.569023823,0.583023085,0.605172045,0.753339992,0.841218185,0.883827436,0.882716547,0.866847006,0.853000794,0.843846388,0.841417369,0.825468741,0.842787491,0.859034895,0.915170346,0.932341173,0.903756082,0.861042113,0.810885841,0.78491211,0.796850697
96,0.750541165,0.716097723,0.679975131,0.666793842,0.669795514,0.700332168,0.755600583,0.844069738,0.890393183,0.880319017,0.887529182,0.883702214,0.870729628,0.881228525,0.86651308,0.864018887,0.862973172,0.890773244,0.902563175,0.872160531,0.831644175,0.796879256,0.775624427,0.775086923
97,0.727475373,0.695586904,0.664170033,0.639707024,0.636284282,0.656296409,0.737776551,0.828687905,0.859841151,0.859611211,0.856517269,0.860601272,0.844140038,0.840931859,0.835750147,0.843346231,0.835255117,0.875238362,0.887618522,0.860843661,0.82358162,0.784331401,0.755008158,0.764289983
98,0.719239264,0.681302048,0.639573746,0.621222462,0.622690711,0.646359181,0.715414493,0.798414877,0.856275612,0.859666865,0.851993157,0.870248511,0.867733814,0.855094422,0.851574285,0.839771905,0.856778698,0.879993146,0.87813019,0.844770543,0.810377629,0.761136725,0.754050317,0.767889207
99,0.727241771,0.68660532,0.646004751,0.626811329,0.630792078,0.621855896,0.634983728,0.653425085,0.706844458,0.735845492,0.754852179,0.758325449,0.764420331,0.761388634,0.750186735,0.744881998,0.751412595,0.795179602,0.798092667,0.781625575,0.747967885,0.715847279,0.691086226,0.701271702
100,0.664736096,0.631010302,0.598090763,0.587725144,0.571298328,0.57082673,0.592700348,0.598106874,0.629350192,0.663370368,0.708512623,0.733726966,0.761510195,0.74757391,0.713889125,0.715331011,0.711700298,0.755162672,0.784757596,0.78020639,0.764922684,0.737617643,0.719817044,0.718528206
101,0.690208938,0.659296617,0.641979332,0.626299455,0.626769588,0.651264086,0.723435308,0.829400427,0.869132495,0.86884983,0.865631398,0.874850978,0.863599283,0.864410665,0.853142127,0.855634855,0.875068469,0.919468179,0.943998559,0.920721134,0.870143061,0.832299578,0.806075403,0.819425852
102,0.776990887,0.729103262,0.706178803,0.690720811,0.69723603,0.711780851,0.767495965,0.866101531,0.911587232,0.912313668,0.919024409,0.914413887,0.889863735,0.880941466,0.872565489,0.880815512,0.895206551,0.940065408,0.96166881,0.931362828,0.880254575,0.840023814,0.820255541,0.827944627
103,0.783401388,0.741881058,0.713963087,0.700648519,0.696135392,0.722688368,0.788150314,0.871689666,0.930087905,0.934676458,0.918730027,0.906839039,0.892899825,0.885824402,0.871915212,0.884056644,0.899839042,0.944372761,0.955583448,0.923803359,0.880203314,0.843787072,0.825377205,0.825700878
104,0.775189444,0.752101683,0.714690254,0.690846766,0.697110808,0.706673833,0.766779049,0.862096616,0.91315727,0.912720823,0.903561292,0.892955479,0.86670787,0.865527413,0.848509636,0.870261693,0.889707756,0.939428313,0.952644753,0.917488789,0.885374041,0.837838649,0.809721494,0.825087216
105,0.773256189,0.754579034,0.731981909,0.698907125,0.693072939,0.702164368,0.768939316,0.843181465,0.893845217,0.907601357,0.913234894,0.918302367,0.905638809,0.906048894,0.891260951,0.884252899,0.88106083,0.911141265,0.909528022,0.869978295,0.828171638,0.78579306,0.774887007,0.79966417
106,0.76185657,0.729370549,0.690268254,0.672559924,0.660768528,0.659716954,0.682153706,0.712520468,0.755303272,0.792110559,0.81943464,0.820460584,0.838790631,0.811324485,0.804671595,0.791476392,0.807436737,0.841481079,0.852310241,0.830469576,0.801971628,0.78021591,0.767958042,0.802252829
107,0.75604948,0.728028255,0.695835884,0.67830184,0.668962896,0.651790605,0.652104027,0.659476029,0.696012367,0.72088839,0.765567835,0.78851939,0.802157631,0.797636448,0.775239973,0.759964323,0.759231296,0.802851845,0.819231062,0.814206062,0.787385799,0.748039649,0.735090497,0.753579452
108,0.711848954,0.677166784,0.650779307,0.642796572,0.647708799,0.674359902,0.736072503,0.824614154,0.888716963,0.898986652,0.89534349,0.881217541,0.860584429,0.868178316,0.855954867,0.869144212,0.859067848,0.926741322,0.937690579,0.897330935,0.843353554,0.806311201,0.775806036,0.792399815
109,0.740352761,0.714839642,0.686379773,0.668187397,0.654656071,0.694786507,0.745918194,0.814960324,0.862949738,0.8692233,0.878566637,0.882915731,0.869464225,0.856635901,0.848243081,0.849496768,0.832254176,0.886798353,0.900011131,0.87099179,0.827713954,0.784349708,0.773691903,0.778904371
110,0.733066437,0.718878975,0.659746246,0.647688295,0.654759324,0.666392545,0.730684285,0.804377946,0.877270477,0.866998591,0.866950992,0.861667492,0.85594608,0.85314652,0.848733717,0.860644477,0.861381897,0.896652831,0.901887268,0.879118787,0.83680465,0.796945163,0.780705082,0.784518868
111,0.739485725,0.696654589,0.674572267,0.660841757,0.665152039,0.665811103,0.716920089,0.797410902,0.846670846,0.850858102,0.852585583,0.849645423,0.837901627,0.831640514,0.841807682,0.829987727,0.838863861,0.861841045,0.887884344,0.843324995,0.818933751,0.768035666,0.760151058,0.760112246
112,0.722410096,0.680952744,0.646967718,0.626536719,0.630934143,0.662228722,0.714878454,0.780272296,0.839883946,0.83940942,0.838167449,0.838051747,0.822513936,0.807719403,0.802712709,0.801393848,0.787904995,0.832354501,0.831858005,0.793736251,0.757396168,0.736153788,0.722962246,0.734040387
113,0.685897192,0.664131953,0.608938232,0.586692609,0.573001643,0.583445618,0.605636319,0.639812474,0.679370257,0.718878975,0.727508326,0.71891559,0.729902195,0.727891316,0.705853664,0.710577692,0.706722897,0.757527981,0.784833755,0.763841086,0.729820178,0.694762341,0.685009652,0.704239689
114,0.667657216,0.628499999,0.612221838,0.588382744,0.574662486,0.579474389,0.595064193,0.607401148,0.642726271,0.676661502,0.722511153,0.749428811,0.764574845,0.760458621,0.745101686,0.735350461,0.708175768,0.748835653,0.758570035,0.738087776,0.695581046,0.685952846,0.677363039,0.710839853
115,0.67630341,0.644306562,0.625468302,0.597075804,0.582413084,0.604900364,0.638574165,0.665060502,0.702944993,0.73622482,0.752828851,0.762421901,0.762542729,0.75373836,0.735195947,0.73848834,0.744290305,0.782438421,0.764418866,0.733049594,0.706515658,0.691147007,0.691379876,0.719467007
116,0.697713486,0.668481779,0.629452713,0.608409516,0.595629524,0.592246326,0.600932064,0.596965228,0.611882054,0.633758601,0.648429376,0.655374451,0.660854938,0.651148383,0.633408564,0.637067837,0.65647875,0.697829188,0.712667659,0.709614726,0.694062268,0.678289391,0.685108511,0.718521616
117,0.688428732,0.656188762,0.629881105,0.610563193,0.602757672,0.618505652,0.660148275,0.693895305,0.731008691,0.759246675,0.767925822,0.76372099,0.777251584,0.780691168,0.756437595,0.757205039,0.775715964,0.827708828,0.844873796,0.821635183,0.782836789,0.744359873,0.741487084,0.764272407
118,0.731269387,0.695565668,0.658814768,0.64201375,0.634764773,0.644559203,0.677526341,0.714352667,0.757162566,0.785497213,0.794826637,0.797636448,0.802586023,0.795917022,0.781244782,0.790899345,0.793846828,0.838832372,0.856816777,0.822306696,0.782576825,0.748629146,0.73710577,0.766803947
119,0.735581866,0.703251092,0.665079542,0.64855826,0.64361015,0.656519026,0.695121898,0.723934,0.769606436,0.796800169,0.804051343,0.808070171,0.8193453,0.81711693,0.803674944,0.800289549,0.80238098,0.840626492,0.856999118,0.823617502,0.780376282,0.746815986,0.737526106,0.762985035
120,0.733272943,0.698045215,0.659360327,0.635300812,0.618624283,0.612265044,0.624657653,0.637048065,0.659012487,0.707677808,0.734528095,0.747354955,0.746596298,0.74226478,0.737813898,0.729090081,0.722008799,0.763266968,0.783506838,0.752615021,0.699864965,0.675401224,0.661071697,0.688895203
121,0.665105904,0.633826704,0.61596386,0.600453143,0.583683614,0.58858266,0.604074337,0.619628991,0.64278339,0.658192318,0.690960272,0.697913402,0.733029822,0.721363648,0.706689212,0.700510116,0.700822073,0.731123661,0.748073335,0.745014543,0.723594948,0.687569751,0.684460431,0.69234211
122,0.658402486,0.629686315,0.592438187,0.578714268,0.572653071,0.587287964,0.620518728,0.650536186,0.683812351,0.711635124,0.735241349,0.740281728,0.749975834,0.753476199,0.736858254,0.737143849,0.730403816,0.759907204,0.756284546,0.719189468,0.67900411,0.659837782,0.664522266,0.689911627
123,0.667977961,0.639187828,0.602738633,0.581952471,0.559276259,0.559509861,0.555709256,0.565327936,0.563637069,0.56937093,0.58837835,0.62422267,0.632198815,0.646865196,0.643429274,0.638855366,0.621355007,0.665776686,0.688055994,0.662055168,0.653821988,0.639851286,0.650324553,0.67970345
124,0.646897417,0.612607757,0.582465077,0.569209093,0.561413825,0.585159186,0.629475414,0.698021781,0.73395178,0.760467409,0.777080227,0.809622634,0.818305443,0.824912198,0.819190054,0.798389979,0.804440923,0.854068478,0.880095667,0.858874523,0.818362562,0.778274598,0.767471799,0.795520851
125,0.756202529,0.715198466,0.689458337,0.662734737,0.663647175,0.678657735,0.72768188,0.772057424,0.834158873,0.854214937,0.867762374,0.883554291,0.888405738,0.873800136,0.862629726,0.861030396,0.864314734,0.892266391,0.911775432,0.891053712,0.85273131,0.804533192,0.793445531,0.815727036
126,0.776622544,0.74461764,0.713055774,0.694470156,0.688005466,0.702745809,0.753423474,0.793163597,0.845816991,0.875556909,0.884105708,0.892065742,0.902528025,0.88801689,0.890046808,0.877431582,0.880659533,0.909108418,0.920491193,0.887344644,0.836224674,0.789337362,0.778834803,0.7941478
127,0.759253265,0.72469705,0.697834314,0.67289385,0.661990726,0.655050777,0.655563383,0.66901196,0.691905663,0.743882417,0.781509873,0.810313187,0.820477426,0.816452007,0.803446468,0.784268424,0.786404525,0.811839288,0.830836455,0.811718459,0.77354398,0.742419294,0.729751342,0.746026573
128,0.724878659,0.690312924,0.670291277,0.644952445,0.630423735,0.628985509,0.643077773,0.64527978,0.67301834,0.703940913,0.758790456,0.778212354,0.80249888,0.799315598,0.781978541,0.774965363,0.76651103,0.788402955,0.818208048,0.80999464,0.794365292,0.766245939,0.739744957,0.752878647
129,0.714700506,0.689399021,0.668477385,0.649866869,0.649077456,0.683173791,0.749554765,0.844482019,0.903179766,0.90019274,0.909440879,0.90773317,0.906844897,0.900613809,0.892104554,0.876949,0.875586934,0.904478856,0.931679911,0.895930789,0.849526059,0.800820462,0.781533306,0.786912005
130,0.743792345,0.696689007,0.672650728,0.657594034,0.662725217,0.689163222,0.757886805,0.832186805,0.875201015,0.877379589,0.872290147,0.87949665,0.861388488,0.862594576,0.864412129,0.854718023,0.855450317,0.881751383,0.922660248,0.902283439,0.861099964,0.812082409,0.801243728,0.799806235
131,0.762386018,0.722340528,0.701859734,0.677001286,0.6700401,0.706771228,0.768866087,0.858628472,0.884307821,0.904179348,0.922018758,0.913161664,0.901873354,0.877876084,0.841693444,0.858594054,0.846422598,0.893711939,0.954887036,0.919538479,0.881320062,0.84393939,0.818886884,0.834894828
132,0.788517925,0.764934401,0.737570044,0.705505092,0.709953778,0.728669744,0.7920344,0.881807038,0.929196703,0.935587431,0.932374126,0.947491601,0.92766987,0.92631952,0.922338771,0.923282698,0.919433029,0.946794457,0.976053258,0.947409584,0.909135512,0.862087096,0.835125501,0.856960307
133,0.80400887,0.771094457,0.740537299,0.725754482,0.716362814,0.722715463,0.805623578,0.883628252,0.922362204,0.938652814,0.927821455,0.930465768,0.915745197,0.918117829,0.884634424,0.869653889,0.875789779,0.897251848,0.91767772,0.899070866,0.844813016,0.805168091,0.79772652,0.820567498
134,0.776933036,0.739389794,0.696571839,0.685821766,0.658829414,0.649940098,0.66974938,0.693916542,0.733231935,0.761242908,0.79364325,0.800857077,0.823474705,0.806753507,0.784357764,0.784709997,0.778307552,0.791578913,0.810994221,0.788911167,0.751413327,0.72745853,0.721310191,0.746015589
135,0.709624978,0.671972624,0.649084779,0.622051419,0.606937606,0.612535992,0.61594482,0.614844183,0.650082163,0.683430094,0.723074287,0.735846224,0.769603507,0.775868281,0.754791399,0.738203478,0.737889324,0.76696432,0.793805819,0.786008354,0.764677366,0.725611685,0.695961106,0.71783033
136,0.696568178,0.657583782,0.623645622,0.61549153,0.618893768,0.643617473,0.717763692,0.808258371,0.860289315,0.876735903,0.889713615,0.8853323,0.875296945,0.867144318,0.846446031,0.847958218,0.860301764,0.901235526,0.948365959,0.919854098,0.874412334,0.829056249,0.813311199,0.820932181
137,0.776506841,0.728502049,0.698449441,0.688127027,0.675331656,0.697090304,0.764596814,0.847264004,0.893285012,0.884207497,0.886246203,0.879770528,0.861886448,0.883932887,0.872347265,0.877099853,0.867018363,0.883243066,0.909689859,0.890588706,0.852372486,0.799085658,0.776008149,0.783413105
138,0.743652477,0.71577112,0.678283532,0.659994493,0.656120659,0.685206639,0.75369369,0.827133978,0.873569464,0.885612037,0.895068147,0.903737774,0.905164283,0.895495807,0.885787787,0.878922532,0.876324353,0.889762678,0.92957896,0.897853793,0.861195162,0.84077588,0.787960649,0.803565099
139,0.768325654,0.747303694,0.716871758,0.706708983,0.685536903,0.711771331,0.758949363,0.865464435,0.88779354,0.904593826,0.896193683,0.904683166,0.894946586,0.903926706,0.892249548,0.878962076,0.883146403,0.903045757,0.941944475,0.938640365,0.891258022,0.84635303,0.839840741,0.847852768
140,0.827448864,0.785960023,0.761472116,0.737482901,0.741685535,0.754214351,0.819788338,0.905175267,0.942421198,0.944348595,0.951678857,0.950296286,0.936409065,0.919705442,0.9010898,0.890388789,0.89403781,0.899954012,0.951332482,0.927723328,0.879763205,0.853453351,0.830140776,0.856505552
